Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Work Hours per Week,Sleep Hours,Work-Life Balance Score,Manager Support Score,Deadline Pressure Score,Team Size,Recognition Frequency,Rango_Descanso
Female,Product,No,0,1,3.0,0.21,36,6.4,5,4,2,17,3,6.5
Female,Product,Yes,3,4,5.49842293950605,0.42,55,7.1,1,2,5,15,1,7.5
Male,Product,Yes,3,5,4.7,0.32,38,8.1,3,5,3,6,2,8.5
Female,Service,Yes,0,1,1.9,0.13,37,6.6,5,3,1,9,3,7.0
Female,Service,Yes,1,3,5.3,0.31,42,6.6,3,5,1,17,3,7.0
Male,Service,No,2,5,5.8,0.54,50,5.0,2,1,4,3,0,5.0
Female,Service,Yes,2,3,6.9,0.46,56,6.0,1,2,4,15,1,6.0
Male,Product,No,2,6,6.4,0.57,52,5.3,2,1,5,7,0,5.5
Male,Product,Yes,1,2,5.0,0.26,37,6.6,5,4,2,11,4,7.0
Female,Service,No,1,3,4.2,0.25,40,7.1,3,5,3,4,5,7.5
Female,Service,Yes,2,5,6.0,0.49,58,4.8,2,1,4,19,1,5.0
Male,Service,No,4,8,7.5,0.62,48,5.5,1,3,5,12,1,5.5
Male,Service,No,5,8,9.673517847873034,0.88,55,6.0,2,2,5,4,0,6.0
Male,Product,Yes,1,4,5.1,0.41,58,5.1,1,1,5,10,1,5.5
Male,Service,Yes,3,8,8.2,0.83,55,5.0,2,3,5,19,1,5.0
Female,Service,No,4,8,7.6,0.73,56,6.0,2,1,4,15,0,6.0
Male,Product,Yes,0,1,3.7,0.21,35,7.1,4,5,3,8,2,7.5
Male,Service,No,1,1,2.4,0.16,43,6.9,5,4,3,13,4,7.0
Male,Service,Yes,2,3,5.8,0.42,52,6.0,2,2,4,14,1,6.0
Female,Service,No,1,2,4.7,0.24,37,7.1,5,5,1,7,2,7.5
Male,Service,Yes,1,3,6.3,0.44,53,5.1,2,2,4,18,1,5.5
Female,Service,No,2,6,7.4,0.72,50,5.8,2,2,4,8,0,6.0
Female,Product,Yes,1,1,2.0455525926155382,0.05,41,7.5,5,5,1,7,3,7.5
Male,Service,No,3,5,6.4,0.5,53,5.6,1,3,5,9,1,6.0
Male,Product,No,4,7,7.7,0.65,52,6.1,1,3,5,8,0,6.5
Male,Service,No,3,5,6.7,0.53,53,6.5,2,2,5,6,0,6.5
Male,Service,Yes,2,5,4.6,0.32,43,6.2,3,5,1,5,5,6.5
Female,Service,Yes,1,2,6.6,0.43,53,5.4,1,2,4,17,0,5.5
Male,Service,No,3,6,7.6,0.78,52,5.6,2,2,4,4,1,6.0
Female,Service,No,3,6,7.1,0.59,51,5.4,1,2,5,12,0,5.5
Female,Service,No,1,3,2.9,0.12,40,7.3,3,4,3,19,3,7.5
Female,Service,Yes,3,6,7.466749755979412,0.64,52,5.9,1,1,5,15,1,6.0
Female,Service,No,2,5,8.1,0.75,59,5.7,1,3,5,6,1,6.0
Male,Product,No,1,1,1.5,0.05,39,7.0,4,3,1,11,2,7.0
Male,Product,Yes,0,1,1.3,0.02,39,7.0,5,5,1,6,5,7.0
Male,Service,Yes,3,7,7.0,0.63,55,5.3,2,2,4,15,0,5.5
Female,Service,Yes,2,2,4.3,0.28,40,6.9,5,5,3,9,3,7.0
Male,Service,No,3,6,7.1,0.58,52,5.3,1,1,4,16,1,5.5
Female,Service,Yes,0,1,2.3,0.12,40,6.7,3,5,3,12,2,7.0
Male,Product,No,2,5,7.7,0.55,53,5.5,2,1,4,10,0,5.5
Male,Service,Yes,3,6,4.4,0.39,40,8.3,4,3,2,18,4,8.5
Female,Service,No,2,4,5.2,0.32,35,7.5,5,5,1,5,4,7.5
Female,Product,Yes,1,2,6.2,0.4,38,7.1,4,5,3,10,4,7.5
Male,Service,No,3,5,6.1,0.59,52,5.2,2,3,5,13,1,5.5
Male,Service,No,4,9,8.0,0.75,56,5.2,1,2,4,6,1,5.5
Male,Product,No,2,6,6.8,0.66,49,6.0,1,3,5,12,0,6.0
Male,Service,Yes,1,5,7.1,0.52,58,5.9,2,2,4,15,1,6.0
Female,Product,No,3,5,4.5,0.36,35,5.9,5,3,3,19,5,6.0
Female,Service,Yes,1,3,4.2,0.36,43,7.2,5,3,2,8,4,7.5
Female,Service,No,2,4,6.1,0.37,35,6.6,3,5,2,3,3,7.0
Male,Service,Yes,0,1,0.5,0.0,35,6.5,3,4,3,4,4,6.5
Male,Service,No,2,5,6.0,0.49,56,5.6,2,3,4,12,0,6.0
Female,Service,No,2,5,6.9,0.51,48,4.9,2,2,4,14,1,5.0
Male,Product,No,2,4,6.4,0.47,58,5.5,1,3,4,16,0,5.5
Male,Service,No,2,4,5.8,0.38,38,6.6,3,3,1,8,2,7.0
Female,Service,Yes,2,3,4.7,0.34,42,6.2,5,5,3,5,2,6.5
Male,Product,No,2,5,6.1,0.45,49,6.7,2,1,5,10,0,7.0
Female,Service,Yes,0,1,2.392665415813012,0.09,40,7.8,5,5,1,10,4,8.0
Male,Service,No,2,5,5.8,0.53,56,5.2,1,1,5,9,1,5.5
Male,Service,Yes,1,2,5.5,0.4,37,6.8,5,5,3,3,2,7.0
Male,Service,Yes,2,2,4.7,0.29,37,6.9,4,4,1,6,2,7.0
Male,Service,Yes,2,3,3.4,0.26,37,7.4,3,5,1,15,3,7.5
Female,Service,Yes,1,3,5.5,0.43,58,5.9,2,2,4,6,0,6.0
Female,Product,No,2,2,1.6,0.09,36,7.6,5,4,2,4,5,8.0
Male,Service,No,3,6,7.1,0.52,56,6.3,1,2,5,13,1,6.5
Male,Product,No,4,6,8.3,0.67,49,6.8,2,2,4,8,1,7.0
Female,Service,No,0,1,4.7,0.24,37,7.3,3,4,3,8,5,7.5
Female,Product,No,3,6,5.5,0.43,54,4.3,1,2,4,9,1,4.5
Female,Service,Yes,5,10,7.5,0.76,48,6.3,1,1,4,10,0,6.5
Female,Service,No,5,10,8.8,0.96,58,5.9,1,3,4,19,0,6.0
Female,Service,No,3,4,5.1,0.36,37,7.2,4,4,3,3,4,7.5
Female,Service,No,2,4,6.4,0.6,50,5.0,2,1,5,16,1,5.0
Male,Service,No,3,7,6.6,0.51,54,6.5,2,3,4,3,0,6.5
Male,Product,No,5,10,9.7,0.88,54,5.2,1,2,4,19,1,5.5
Male,Product,No,0,2,4.0,0.26,43,7.0,5,5,1,19,2,7.0
Male,Product,No,3,7,7.6,0.71,59,5.6,1,1,4,3,1,6.0
Male,Product,No,3,7,8.4,0.83,57,5.7,1,3,5,17,1,6.0
Male,Service,No,3,8,8.7,0.82,49,5.4,1,3,4,14,0,5.5
Female,Service,Yes,3,5,5.0,0.32,35,7.4,3,5,2,3,3,7.5
Male,Service,No,4,9,8.1,0.8,58,5.2,2,3,5,5,1,5.5
Male,Service,Yes,1,3,4.685582984289306,0.34,42,7.1,4,5,2,17,5,7.5
Female,Service,No,3,5,5.9,0.38,36,6.5,5,3,3,4,2,6.5
Female,Service,No,3,5,4.2,0.35,39,7.9,5,4,3,17,3,8.0
Female,Service,Yes,1,4,5.2,0.34,40,6.3,5,5,2,13,2,6.5
Male,Service,No,2,4,6.4,0.59,50,4.8,2,1,5,7,1,5.0
Male,Product,Yes,2,3,3.9,0.17,41,6.8,5,4,2,19,5,7.0
Female,Service,Yes,3,4,6.8,0.45,51,5.2,1,1,5,19,1,5.5
Female,Service,Yes,2,4,6.4,0.47,55,6.0,2,2,4,3,1,6.0
Female,Service,Yes,3,6,6.0,0.48,54,5.5,2,3,5,18,1,5.5
Male,Service,No,2,4,7.0,0.52,53,5.9,1,3,5,12,0,6.0
Female,Product,Yes,0,1,1.7,0.09,36,6.6,4,3,2,16,2,7.0
Male,Product,No,2,5,8.0,0.66,58,5.6,2,3,4,9,0,6.0
Male,Service,No,3,7,7.3,0.72,52,5.3,1,1,5,18,1,5.5
Male,Product,Yes,2,4,5.6,0.52,50,5.3,1,3,5,8,1,5.5
Female,Product,Yes,0,0,2.9,0.11,38,8.0,3,3,3,6,3,8.0
Female,Service,Yes,2,7,8.7,0.71,53,5.8,1,2,5,5,0,6.0
Male,Product,No,3,5,6.5,0.43,52,5.1,2,1,4,13,1,5.5
Female,Service,Yes,2,4,5.0,0.37,44,6.3,4,4,3,10,3,6.5
Female,Service,No,5,8,9.2,0.89,56,5.2,2,1,4,16,1,5.5
Female,Service,No,3,7,7.126404680201612,0.61,51,4.5,1,1,4,17,1,4.5
Male,Service,Yes,2,4,7.7,0.59,59,5.7,2,3,4,7,1,6.0
Female,Product,Yes,2,5,6.3,0.5,49,4.5,2,2,4,17,1,4.5
Female,Product,Yes,1,2,4.7,0.35,36,6.3,5,5,2,11,2,6.5
Male,Service,Yes,3,6,7.5,0.56,50,6.2,1,2,4,8,0,6.5
Male,Product,Yes,2,4,5.5,0.44,50,5.9,1,2,4,3,1,6.0
Female,Service,Yes,1,3,4.3,0.34,35,6.3,5,5,3,12,2,6.5
Male,Service,No,2,5,6.2,0.55,50,6.0,1,3,4,4,0,6.0
Female,Service,Yes,3,5,5.1,0.45,59,5.9,1,1,5,14,1,6.0
Male,Service,No,0,1,1.8,0.11,42,6.5,4,3,1,6,4,6.5
Female,Service,Yes,0,1,2.3,0.18,40,7.2,3,5,3,14,2,7.5
Male,Product,No,3,6,6.1,0.55,57,5.6,2,3,5,6,1,6.0
Male,Product,Yes,2,4,6.5,0.51,49,6.1,2,2,4,10,1,6.5
Female,Service,Yes,1,1,3.5,0.22,41,7.1,3,3,2,7,5,7.5
Male,Product,Yes,3,6,8.3,0.7,52,5.0,2,2,5,4,0,5.0
Male,Product,No,2,4,6.0,0.57,59,5.3,2,1,5,7,1,5.5
Male,Product,No,2,5,5.7,0.42,59,5.6,2,2,4,6,1,6.0
Male,Service,No,4,7,8.4,0.72,53,5.7,2,2,5,13,0,6.0
Female,Service,No,2,6,7.4,0.53,49,4.4,1,3,4,12,1,4.5
Male,Product,No,1,3,5.5,0.51,52,4.1,1,2,5,11,1,4.5
Male,Service,No,3,5,5.5,0.44,48,5.0,2,2,4,14,1,5.0
Female,Service,No,3,6,6.534099803056415,0.54,50,5.9,1,1,5,7,1,6.0
Female,Product,Yes,2,4,5.1,0.48,50,5.0,2,2,4,3,0,5.0
Female,Service,No,3,6,7.7,0.7,48,4.9,2,3,4,19,0,5.0
Male,Service,No,3,5,7.6,0.69,53,5.3,1,2,4,8,1,5.5
Male,Service,Yes,3,7,7.9,0.62,55,5.5,1,2,5,18,1,5.5
Male,Service,Yes,2,5,4.6,0.39,35,7.0,5,4,1,14,3,7.0
Female,Product,Yes,3,6,6.9,0.62,48,5.6,2,2,5,14,0,6.0
Female,Product,Yes,3,5,8.0,0.61,59,5.2,1,2,4,12,0,5.5
Male,Product,Yes,2,4,4.5,0.29,44,6.7,3,5,2,19,3,7.0
Male,Product,No,5,10,7.6,0.77,48,5.4,2,1,4,18,0,5.5
Male,Product,Yes,4,7,8.0,0.7,54,6.5,1,3,4,17,1,6.5
Male,Service,No,2,2,2.4,0.09,37,6.6,5,3,2,6,5,7.0
Female,Service,Yes,1,2,4.3,0.2,38,6.9,3,5,1,17,4,7.0
Female,Service,Yes,3,5,5.9,0.44,51,5.2,1,2,4,14,1,5.5
Female,Service,No,0,1,4.6,0.3,38,7.5,5,4,1,5,4,7.5
Male,Service,No,4,8,8.9,0.85,48,5.2,2,3,5,8,0,5.5
Female,Service,Yes,0,1,1.6465590285883833,0.01,40,7.3,4,5,1,3,5,7.5
Male,Service,Yes,3,5,5.5,0.5,53,5.7,2,2,4,5,0,6.0
Male,Product,No,3,7,7.5,0.52,53,5.5,2,1,5,4,1,5.5
Female,Product,No,4,8,8.0,0.84,54,5.7,2,1,4,17,1,6.0
Female,Service,No,0,1,0.7,0.06,41,7.4,4,3,2,8,4,7.5
Male,Service,Yes,3,5,8.1,0.67,49,5.8,1,2,4,9,0,6.0
Female,Product,No,2,4,6.4,0.57,51,5.3,1,2,5,6,0,5.5
Female,Service,Yes,0,1,2.8,0.22,39,7.4,4,3,1,17,2,7.5
Female,Service,No,1,3,2.521649665747432,0.11,36,7.1,4,3,1,10,2,7.5
Male,Product,Yes,2,3,5.5,0.46,56,5.3,1,1,4,6,1,5.5
Female,Service,Yes,2,2,4.1,0.23,35,7.6,5,3,1,6,3,8.0
Male,Product,No,0,3,5.3,0.31,40,7.2,5,3,1,3,4,7.5
Female,Product,Yes,3,7,8.8,0.8,51,5.8,1,2,5,8,0,6.0
Female,Service,Yes,1,2,4.6,0.4,39,6.6,4,5,1,11,3,7.0
Female,Service,No,2,4,7.6,0.62,55,4.3,1,1,4,18,1,4.5
Male,Product,Yes,2,4,6.8,0.65,51,5.7,1,1,4,4,0,6.0
Male,Product,Yes,2,6,8.1,0.61,53,5.6,1,3,5,13,0,6.0
Female,Service,Yes,1,1,2.1,0.09,43,7.2,5,3,3,13,2,7.5
Male,Service,Yes,4,8,8.2,0.73,49,4.5,1,3,4,12,1,4.5
Female,Service,Yes,0,1,4.2,0.22,42,6.8,4,4,3,3,2,7.0
Female,Service,Yes,1,4,5.7,0.35,44,7.1,3,4,1,12,3,7.5
Male,Product,Yes,1,2,5.2,0.34,44,7.3,3,3,3,3,5,7.5
Female,Product,No,3,5,6.5,0.45,51,5.1,2,3,4,9,1,5.5
Female,Product,No,1,5,5.6,0.53,56,6.4,1,3,5,19,1,6.5
Female,Service,Yes,2,3,4.5,0.29,40,7.7,3,3,3,8,3,8.0
Female,Service,No,3,5,8.0,0.64,50,5.3,2,3,4,15,0,5.5
Male,Service,No,3,5,6.4,0.61,52,4.9,2,3,5,19,1,5.0
Male,Service,No,2,5,5.7,0.52,54,6.0,1,3,5,12,1,6.0
Female,Service,No,2,6,6.8,0.56,49,5.9,2,2,4,3,1,6.0
Female,Service,No,4,8,7.4,0.76,55,6.0,1,3,5,3,1,6.0
Female,Service,Yes,2,4,4.2,0.23,37,7.0,4,4,2,9,4,7.0
Female,Service,No,3,6,5.4,0.34,43,7.2,4,5,2,4,4,7.5
Female,Service,No,1,2,4.167689403614437,0.28,38,7.5,3,5,2,17,4,7.5
Female,Service,No,2,4,5.0,0.42,52,4.7,2,3,5,5,1,5.0
Male,Service,Yes,1,2,4.4,0.28,39,6.1,4,3,2,17,2,6.5
Female,Service,Yes,2,4,5.1,0.41,57,5.8,1,2,5,17,1,6.0
Male,Service,Yes,4,7,7.1,0.54,49,6.5,2,2,4,11,1,6.5
Male,Product,No,4,7,6.0,0.57,48,5.7,1,2,5,13,1,6.0
Female,Service,Yes,4,9,8.953022725554725,0.81,55,5.3,2,3,5,5,0,5.5
Male,Service,No,2,4,4.9,0.42,58,5.0,2,3,4,17,1,5.0
Female,Service,No,3,6,9.1,0.82,48,5.1,2,3,4,3,1,5.5
Female,Service,Yes,3,4,5.1,0.29,37,7.1,4,3,3,6,5,7.5
Male,Service,Yes,2,6,7.8,0.61,49,5.6,2,1,5,8,1,6.0
Male,Service,No,3,6,5.5,0.37,42,6.8,3,5,1,7,2,7.0
Female,Product,No,1,2,5.1,0.29,40,6.6,3,4,1,3,4,7.0
Male,Service,Yes,1,4,4.1,0.3,39,6.4,3,4,2,14,2,6.5
Male,Service,No,2,5,5.3,0.44,55,5.7,2,2,4,16,0,6.0
Male,Service,No,4,6,7.4,0.59,57,5.9,1,2,4,4,0,6.0
Female,Product,Yes,2,5,7.2,0.49,57,5.8,1,3,4,18,0,6.0
Male,Service,Yes,2,4,7.3,0.57,48,4.1,1,3,4,17,1,4.5
Male,Service,Yes,3,7,9.383550390469932,0.85,51,5.0,1,3,5,10,1,5.0
Female,Service,Yes,5,9,9.7,0.81,53,4.2,2,1,5,7,1,4.5
Female,Service,No,4,7,6.2,0.49,52,5.1,1,2,5,11,0,5.5
Male,Service,No,2,4,7.6,0.54,52,5.6,2,3,5,7,0,6.0
Male,Service,No,2,5,6.251347980826987,0.51,59,5.7,2,3,4,14,0,6.0
Male,Service,Yes,3,4,5.479579422019406,0.42,53,5.8,2,3,4,19,0,6.0
Male,Service,No,3,6,7.9,0.68,53,5.0,1,2,4,14,1,5.0
Male,Service,Yes,4,7,8.0,0.79,56,6.2,2,2,4,18,0,6.5
Male,Product,No,4,7,7.6,0.72,57,5.7,1,3,5,15,1,6.0
Female,Service,No,1,2,0.0,0.0,39,7.2,3,5,1,18,5,7.5
Male,Service,No,2,4,2.7,0.18,37,6.7,3,4,2,16,4,7.0
Male,Product,Yes,2,4,6.4,0.6,49,6.0,2,2,5,19,1,6.0
Male,Product,Yes,2,5,6.9,0.48,52,5.8,1,1,4,15,0,6.0
Female,Product,No,1,2,5.4,0.46,54,6.0,1,3,5,6,0,6.0
Female,Service,Yes,1,2,4.7,0.39,41,7.0,4,4,2,6,2,7.0
Female,Service,Yes,2,7,8.6,0.71,51,6.3,1,1,4,9,1,6.5
Female,Service,Yes,3,5,6.6,0.48,50,5.8,2,1,4,10,1,6.0
Male,Service,Yes,3,7,7.6,0.71,59,6.1,2,2,4,19,0,6.5
Female,Product,Yes,0,2,3.0,0.15,40,6.9,5,4,2,18,5,7.0
Male,Product,Yes,2,4,7.4,0.52,48,5.2,1,3,4,9,0,5.5
Female,Service,No,2,3,5.793967158490154,0.45,51,6.9,2,1,5,12,1,7.0
Male,Service,No,4,6,6.5,0.64,50,5.5,1,1,5,15,0,5.5
Female,Product,No,2,6,6.9,0.57,51,6.3,2,1,4,8,0,6.5
Female,Product,Yes,0,2,4.1,0.18,37,6.6,3,3,2,12,3,7.0
Female,Product,Yes,3,6,4.9,0.31,36,6.5,4,3,1,16,2,6.5
Male,Product,No,0,1,1.0,0.02,40,6.6,5,5,3,18,5,7.0
Male,Service,Yes,2,6,6.7,0.55,59,4.1,1,3,5,19,1,4.5
Female,Service,No,3,7,8.1,0.69,59,5.5,2,1,5,9,0,5.5
Female,Service,No,4,8,8.0,0.82,52,6.4,2,2,4,15,0,6.5
Female,Product,No,1,2,2.2,0.15,44,6.8,4,3,1,14,2,7.0
Female,Service,Yes,2,4,6.2,0.45,51,6.2,2,2,4,7,1,6.5
Male,Service,Yes,3,6,5.2,0.4,43,7.8,3,5,3,8,3,8.0
Female,Service,No,3,5,7.5,0.54,54,5.1,1,3,4,16,0,5.5
Female,Product,No,2,4,5.7,0.44,57,5.7,2,1,5,3,0,6.0
Male,Service,No,3,7,7.5,0.66,48,4.1,2,2,5,17,1,4.5
Male,Service,Yes,4,6,7.3,0.65,55,5.5,1,1,5,9,1,5.5
Male,Product,No,4,7,7.5,0.68,53,5.5,1,1,5,16,0,5.5
Male,Product,Yes,2,6,8.3,0.7,59,5.3,2,1,5,11,1,5.5
Male,Service,No,3,6,5.9,0.54,51,5.0,1,2,5,19,1,5.0
Male,Service,No,3,6,5.8,0.51,57,5.9,2,3,4,10,1,6.0
Male,Service,No,3,4,6.5,0.49,59,6.0,2,1,4,5,1,6.0
Male,Service,Yes,3,6,8.8,0.78,59,5.9,1,1,5,9,1,6.0
Male,Product,Yes,2,3,3.3,0.17,38,6.9,4,3,1,9,3,7.0
Female,Product,Yes,1,3,2.7,0.16,36,6.2,3,5,1,9,5,6.5
Male,Service,Yes,2,5,6.2,0.54,58,5.0,2,2,4,16,1,5.0
Female,Service,No,1,2,3.2,0.15,38,7.3,3,4,2,16,5,7.5
Female,Service,Yes,1,3,3.3,0.12,42,6.8,4,5,2,17,2,7.0
Female,Product,No,3,6,6.0,0.55,55,5.0,1,2,4,7,0,5.0
Female,Service,No,1,2,3.9,0.25,39,6.8,4,3,1,12,5,7.0
Male,Product,No,3,5,6.5,0.52,48,5.6,2,2,5,15,0,6.0
Male,Service,No,4,6,6.634544798848746,0.55,59,5.0,2,1,4,11,0,5.0
Female,Service,Yes,1,2,5.3,0.46,59,5.5,2,1,4,12,1,5.5
Female,Service,Yes,3,5,4.4,0.36,36,7.4,3,5,1,4,2,7.5
Female,Product,No,3,5,4.9,0.41,55,5.3,1,3,4,8,1,5.5
Female,Product,No,4,7,7.2,0.74,59,5.4,2,3,4,6,0,5.5
Female,Service,No,2,4,3.0655005857293522,0.17,43,7.2,4,3,1,4,2,7.5
Female,Product,No,3,5,4.541874191942686,0.33,37,7.6,5,3,1,6,5,8.0
Male,Service,Yes,1,3,6.1,0.42,59,4.8,2,1,5,7,0,5.0
Female,Service,No,2,5,6.1,0.52,50,6.0,2,2,4,7,1,6.0
Female,Service,Yes,0,1,1.5,0.07,36,7.4,4,5,3,15,5,7.5
Male,Product,No,4,8,8.0,0.69,52,5.8,2,1,4,13,1,6.0
Female,Service,Yes,4,8,8.1,0.67,50,6.3,2,3,4,4,1,6.5
Male,Service,Yes,1,3,4.1,0.22,43,6.2,5,4,2,10,4,6.5
Female,Product,Yes,3,6,5.3,0.46,52,5.7,2,3,5,5,0,6.0
Female,Service,Yes,0,1,2.8033377688297696,0.13,36,7.3,3,5,3,13,3,7.5
Female,Product,No,2,4,6.5,0.46,53,5.9,2,3,4,13,0,6.0
Female,Product,No,2,6,6.7,0.55,57,5.8,1,2,5,6,1,6.0
Female,Service,Yes,2,4,4.8,0.4,41,6.9,4,4,1,18,5,7.0
Male,Service,Yes,3,7,8.730698817202276,0.78,50,6.3,1,1,5,18,1,6.5
Male,Service,No,1,4,6.3,0.51,59,4.7,1,2,4,13,1,5.0
Female,Product,No,3,6,6.0,0.47,51,5.8,2,1,5,16,0,6.0
Female,Service,Yes,1,3,5.84248050677617,0.46,52,5.5,2,2,4,16,1,5.5
Male,Product,Yes,1,2,4.2,0.27,36,6.6,4,4,1,5,2,7.0
Male,Product,Yes,2,3,4.2,0.33,35,7.1,5,4,1,4,5,7.5
Female,Product,Yes,0,1,3.6,0.14,39,6.7,4,3,1,9,5,7.0
Female,Service,No,3,7,6.3,0.51,53,4.3,2,1,4,13,0,4.5
Male,Product,Yes,3,7,7.3,0.59,56,4.7,2,2,4,3,1,5.0
Male,Service,No,3,7,7.4,0.62,55,6.2,2,3,4,12,0,6.5
Male,Service,No,2,5,7.7,0.66,54,6.4,2,2,5,15,1,6.5
Male,Service,Yes,0,1,2.3,0.05,39,6.6,5,3,3,17,3,7.0
Male,Product,No,4,7,8.1,0.77,56,5.7,1,2,4,15,0,6.0
Female,Service,Yes,2,4,5.1,0.28,37,7.5,3,5,1,6,3,7.5
Male,Product,Yes,3,6,6.9,0.46,55,5.9,1,3,5,5,0,6.0
Female,Product,Yes,1,2,4.1,0.26,41,7.7,4,3,3,17,5,8.0
Male,Service,Yes,3,7,8.8,0.79,54,6.1,2,1,4,17,0,6.5
Female,Service,Yes,3,5,6.0,0.43,51,5.3,1,2,4,13,1,5.5
Female,Product,Yes,0,1,3.2,0.24,43,6.8,3,4,3,16,5,7.0
Male,Service,Yes,2,5,8.0,0.59,49,4.7,2,1,5,7,0,5.0
Female,Product,Yes,2,4,4.2,0.3,40,7.7,3,3,3,6,2,8.0
Female,Product,Yes,5,9,9.6,0.88,51,6.5,1,1,4,9,0,6.5
Female,Product,Yes,1,3,6.7,0.48,56,4.7,1,2,5,5,0,5.0
Male,Service,Yes,3,6,5.1,0.35,36,7.3,4,5,3,19,2,7.5
Male,Product,Yes,1,1,4.5,0.29,38,7.1,5,5,1,10,3,7.5
Male,Service,No,1,3,3.8,0.29,42,6.3,4,5,3,18,4,6.5
Female,Service,Yes,2,4,4.3,0.35,35,7.5,5,3,3,17,5,7.5
Male,Product,Yes,4,7,7.3,0.7,50,5.8,2,3,4,13,0,6.0
Female,Product,No,2,4,6.9,0.54,54,6.1,1,1,5,3,0,6.5
Female,Product,Yes,1,3,3.5,0.3,38,6.4,4,4,1,14,5,6.5
Female,Service,No,3,5,6.5,0.55,55,5.6,1,1,5,3,1,6.0
Male,Service,Yes,2,4,4.0,0.3,43,7.5,3,4,2,16,3,7.5
Female,Service,Yes,3,5,5.4,0.41,55,5.6,1,2,5,8,1,6.0
Female,Service,Yes,1,1,1.3,0.08,36,7.3,3,3,3,7,5,7.5
Female,Service,No,1,1,1.5,0.07,43,6.1,4,5,2,15,5,6.5
Female,Service,No,0,3,4.4,0.3,41,6.3,3,3,2,12,3,6.5
Male,Service,No,3,5,6.7,0.6,59,5.6,1,3,5,7,1,6.0
Female,Service,Yes,2,3,3.5,0.3,38,7.3,5,4,1,9,4,7.5
Female,Service,Yes,0,1,4.9,0.27,38,7.6,5,5,2,11,4,8.0
Female,Service,No,1,3,5.3,0.36,35,6.8,4,5,3,4,3,7.0
Female,Service,Yes,3,6,6.2,0.6,48,5.5,1,1,5,13,0,5.5
Female,Service,Yes,0,1,0.2,0.0,44,7.7,3,4,1,16,3,8.0
Male,Service,No,3,4,5.0,0.4,40,6.7,3,3,3,6,5,7.0
Male,Product,Yes,1,1,4.1,0.28,40,6.5,5,3,3,5,2,6.5
Male,Service,Yes,2,5,3.6,0.31,43,6.6,5,3,1,6,3,7.0
Female,Service,Yes,3,5,6.5,0.55,52,4.8,2,3,5,11,0,5.0
Male,Product,No,2,5,6.8,0.45,49,5.7,2,1,4,7,0,6.0
Male,Service,Yes,4,9,9.8,0.85,48,6.7,2,3,5,5,0,7.0
Female,Product,No,2,3,5.3,0.38,37,7.2,5,5,1,13,5,7.5
Female,Service,Yes,3,5,5.2,0.45,49,5.5,2,3,5,10,1,5.5
Female,Product,No,2,2,4.4,0.26,39,7.4,5,3,3,4,3,7.5
Female,Product,No,3,6,8.3,0.63,56,5.0,2,3,5,3,1,5.0
Male,Service,Yes,3,6,4.6,0.41,57,5.5,2,3,5,7,0,5.5
Male,Service,Yes,5,9,7.8,0.78,57,5.8,1,2,4,12,0,6.0
Female,Product,Yes,3,6,6.1,0.38,42,6.1,5,5,1,5,2,6.5
Male,Product,No,4,8,6.7,0.55,56,5.4,1,1,5,19,0,5.5
Male,Service,No,3,7,6.1,0.52,53,5.9,2,1,5,18,1,6.0
Female,Service,No,3,6,7.0,0.55,53,6.9,1,3,4,4,0,7.0
Female,Product,Yes,3,7,6.5,0.6,50,5.2,2,3,4,6,0,5.5
Female,Product,Yes,3,8,8.390379194762794,0.75,52,6.4,2,1,4,4,1,6.5
Female,Product,No,2,2,3.4475318712507548,0.2,40,6.6,3,5,2,3,5,7.0
Female,Service,Yes,3,5,6.0,0.46,49,5.5,2,1,4,14,1,5.5
Male,Product,No,4,9,9.8,0.83,51,5.9,1,1,5,5,0,6.0
Female,Product,No,2,2,2.1,0.17,38,7.8,3,5,1,14,5,8.0
Male,Service,Yes,3,4,5.7,0.37,40,7.1,3,3,3,6,4,7.5
Female,Service,Yes,0,1,1.9451585034998407,0.04,38,6.6,5,4,2,12,2,7.0
Male,Product,No,2,7,7.5,0.71,58,5.7,2,2,5,10,0,6.0
Male,Product,No,3,6,7.0,0.63,59,5.2,2,3,5,16,0,5.5
Male,Product,Yes,1,3,7.3,0.5,52,6.2,2,2,4,9,1,6.5
Male,Service,Yes,1,4,5.9,0.42,49,6.0,2,1,5,5,0,6.0
Female,Product,Yes,3,4,5.2,0.27,44,7.4,4,4,2,10,5,7.5
Female,Service,Yes,3,4,6.3,0.4,39,7.0,4,4,1,15,2,7.0
Female,Service,No,2,3,4.1,0.25,43,7.6,3,5,1,4,5,8.0
Female,Service,No,2,3,3.9,0.31,42,7.6,3,3,2,7,5,8.0
Female,Service,No,2,4,7.5,0.64,53,5.3,1,3,4,15,1,5.5
Male,Service,Yes,2,4,4.9,0.31,41,7.2,3,3,3,18,3,7.5
Male,Service,Yes,2,3,4.1,0.33,44,7.2,3,5,2,10,5,7.5
Male,Service,Yes,2,5,6.6,0.62,59,4.2,2,1,4,6,0,4.5
Male,Service,Yes,2,4,5.061649011598446,0.38,39,7.7,4,3,3,13,3,8.0
Female,Product,Yes,2,3,6.1,0.41,51,5.6,2,1,4,17,1,6.0
Male,Service,Yes,1,3,1.9,0.15,36,6.8,4,3,2,5,5,7.0
